% Version 1.00
%
% Ref Impedances: Z01: 50, Z02: 50
% 
%freq[Hz];Trc1_S21[U];
1.000000000000000E+005,7.425572860756858E-006,
5.084865245245245E+006,4.813385666642084E-004,
1.006973049049049E+007,9.161008208193682E-004,
1.505459573573574E+007,1.973694094693534E-003,
2.003946098098098E+007,2.456081439707527E-003,
2.502432622622623E+007,3.458305327702736E-003,
3.000919147147147E+007,4.797576946838785E-003,
3.499405671671671E+007,8.382932300092048E-003,
3.997892196196196E+007,1.507795101231520E-002,
4.496378720720721E+007,4.336078592138382E-002,
4.994865245245245E+007,7.181453952065481E-002,
5.493351769769770E+007,3.061455569652799E-002,
5.991838294294295E+007,2.480579489187393E-002,
6.490324818818819E+007,1.679307557097301E-002,
6.988811343343343E+007,1.235347148140421E-002,
7.487297867867868E+007,9.780537368042755E-003,
7.985784392392393E+007,8.249932902144668E-003,
8.484270916916917E+007,8.822761428448773E-003,
8.982757441441442E+007,8.869340102225383E-003,
9.481243965965965E+007,9.614481839599754E-003,
9.979730490490490E+007,1.086256506300179E-002,
1.047821701501502E+008,1.253487836859167E-002,
1.097670353953954E+008,1.432045721722114E-002,
1.147519006406407E+008,1.674500132617866E-002,
1.197367658858859E+008,1.964439972660342E-002,
1.247216311311311E+008,2.379608255048132E-002,
1.297064963763764E+008,2.885466646476663E-002,
1.346913616216216E+008,3.762822362745819E-002,
1.396762268668669E+008,5.208324504834663E-002,
1.446610921121121E+008,7.838255983885446E-002,
1.496459573573574E+008,1.356397190300969E-001,
1.546308226026026E+008,1.800649925587289E-001,
1.596156878478479E+008,1.267803581812504E-001,
1.646005530930931E+008,9.638711409074396E-002,
1.695854183383384E+008,8.265865447995024E-002,
1.745702835835836E+008,6.463072165712777E-002,
1.795551488288288E+008,3.972758167459015E-002,
1.845400140740741E+008,2.454036794205546E-002,
1.895248793193193E+008,1.633067948947931E-002,
1.945097445645646E+008,1.253608603393543E-002,
1.994946098098098E+008,1.014687627771602E-002,
2.044794750550551E+008,8.130351549924269E-003,
2.094643403003003E+008,6.497616047973785E-003,
2.144492055455456E+008,5.584312471252907E-003,
2.194340707907908E+008,5.276298856694468E-003,
2.244189360360360E+008,5.703569580244985E-003,
2.294038012812813E+008,6.949651707663482E-003,
2.343886665265265E+008,8.785570948244432E-003,
2.393735317717718E+008,1.133134675777599E-002,
2.443583970170170E+008,1.460888361268346E-002,
2.493432622622623E+008,1.946860744605654E-002,
2.543281275075075E+008,2.637784139457296E-002,
2.593129927527528E+008,3.638029648100686E-002,
2.642978579979980E+008,5.259100678093083E-002,
2.692827232432432E+008,8.102954826271183E-002,
2.742675884884885E+008,1.413772384074820E-001,
2.792524537337337E+008,2.441439989456479E-001,
2.842373189789790E+008,1.721227625368149E-001,
2.892221842242242E+008,1.050711099841095E-001,
2.942070494694695E+008,7.427891520721740E-002,
2.991919147147147E+008,5.673833841638966E-002,
3.041767799599600E+008,4.580380774114696E-002,
3.091616452052052E+008,3.895923930818131E-002,
3.141465104504505E+008,3.302471632553566E-002,
3.191313756956957E+008,2.838486478752978E-002,
3.241162409409409E+008,2.417227507878657E-002,
3.291011061861862E+008,2.138484712730984E-002,
3.340859714314314E+008,1.821680318997718E-002,
3.390708366766767E+008,1.559667376986652E-002,
3.440557019219219E+008,1.367199741034932E-002,
3.490405671671672E+008,1.223905372763505E-002,
3.540254324124124E+008,1.070002335677583E-002,
3.590102976576577E+008,9.296619946092911E-003,
3.639951629029029E+008,8.490274447177223E-003,
3.689800281481482E+008,7.651982020202977E-003,
3.739648933933934E+008,6.969603421758504E-003,
3.789497586386386E+008,6.733965646515344E-003,
3.839346238838839E+008,6.637164136757415E-003,
3.889194891291291E+008,7.261553840068301E-003,
3.939043543743744E+008,7.724721242826784E-003,
3.988892196196196E+008,8.200742078765592E-003,
4.038740848648649E+008,7.661923482909163E-003,
4.088589501101101E+008,7.556253341621872E-003,
4.138438153553554E+008,7.645977039646264E-003,
4.188286806006006E+008,8.410242468602459E-003,
4.238135458458459E+008,1.125535638786062E-002,
4.287984110910911E+008,1.391877425718323E-002,
4.337832763363363E+008,1.433233176212579E-002,
4.387681415815816E+008,1.424712457869024E-002,
4.437530068268268E+008,1.431077047118255E-002,
4.487378720720721E+008,1.419486173700756E-002,
4.537227373173173E+008,1.445262153489535E-002,
4.587076025625626E+008,1.490871355436671E-002,
4.636924678078078E+008,1.596262146271891E-002,
4.686773330530531E+008,1.690961048426809E-002,
4.736621982982983E+008,1.815949897167104E-002,
4.786470635435436E+008,1.985177054472434E-002,
4.836319287887888E+008,2.144054420742703E-002,
4.886167940340340E+008,2.293982345668667E-002,
4.936016592792793E+008,2.472732303460473E-002,
4.985865245245245E+008,2.636481766686063E-002,
5.035713897697698E+008,2.763125486712057E-002,
5.085562550150150E+008,2.922104161839250E-002,
5.135411202602603E+008,3.063749113605811E-002,
5.185259855055055E+008,3.116320505332621E-002,
5.235108507507508E+008,3.228403226815110E-002,
5.284957159959960E+008,3.292184226601055E-002,
5.334805812412412E+008,3.329640077615963E-002,
5.384654464864864E+008,3.416345055049114E-002,
5.434503117317318E+008,3.532310532746136E-002,
5.484351769769770E+008,3.709373736615348E-002,
5.534200422222222E+008,3.845365475629382E-002,
5.584049074674674E+008,3.934445713355941E-002,
5.633897727127128E+008,4.064661110864558E-002,
5.683746379579580E+008,4.130139195582369E-002,
