% Version 1.00
%
% Ref Impedances: Z01: 50, Z02: 50
% 
%freq[Hz];Trc1_S21[U];
1.000000000000000E+005,3.037616384443867E-005,
5.084865245245245E+006,3.476169981009300E-004,
1.006973049049049E+007,9.797746883444208E-004,
1.505459573573574E+007,1.813161902695713E-003,
2.003946098098098E+007,2.383334891502339E-003,
2.502432622622623E+007,3.398332728534920E-003,
3.000919147147147E+007,4.666447367813372E-003,
3.499405671671671E+007,7.989032286144547E-003,
3.997892196196196E+007,1.424289100835056E-002,
4.496378720720721E+007,3.875242138276600E-002,
4.994865245245245E+007,1.002839226180258E-001,
5.493351769769770E+007,3.307200037072611E-002,
5.991838294294295E+007,2.607704705793650E-002,
6.490324818818819E+007,1.831546719321964E-002,
6.988811343343343E+007,1.394319743537176E-002,
7.487297867867868E+007,1.091513075905273E-002,
7.985784392392393E+007,9.539098375274576E-003,
8.484270916916917E+007,9.532048752744918E-003,
8.982757441441442E+007,1.023285669879839E-002,
9.481243965965965E+007,1.043753181431553E-002,
9.979730490490490E+007,1.196885440980884E-002,
1.047821701501502E+008,1.372546301571390E-002,
1.097670353953954E+008,1.627149037696104E-002,
1.147519006406407E+008,1.836124151559493E-002,
1.197367658858859E+008,2.185237275795527E-002,
1.247216311311311E+008,2.652557462960150E-002,
1.297064963763764E+008,3.316414064518895E-002,
1.346913616216216E+008,4.278884549879192E-002,
1.396762268668669E+008,6.095346082879249E-002,
1.446610921121121E+008,9.717135965192565E-002,
1.496459573573574E+008,1.933404889434158E-001,
1.546308226026026E+008,2.540663501691648E-001,
1.596156878478479E+008,1.449682535850544E-001,
1.646005530930931E+008,1.030960509565691E-001,
1.695854183383384E+008,8.407755459148575E-002,
1.745702835835836E+008,6.423887633218124E-002,
1.795551488288288E+008,4.094920571359748E-002,
1.845400140740741E+008,2.781187830468308E-002,
1.895248793193193E+008,1.949850975835018E-002,
1.945097445645646E+008,1.512889580203364E-002,
1.994946098098098E+008,1.270094154823382E-002,
2.044794750550551E+008,1.120584800570053E-002,
2.094643403003003E+008,1.017943964540294E-002,
2.144492055455456E+008,9.301622069889685E-003,
2.194340707907908E+008,8.129580795962316E-003,
2.244189360360360E+008,7.929343242500428E-003,
2.294038012812813E+008,7.473061659683300E-003,
2.343886665265265E+008,7.146620033442486E-003,
2.393735317717718E+008,7.304988942602357E-003,
2.443583970170170E+008,7.965065385761670E-003,
2.493432622622623E+008,9.618913211664887E-003,
2.543281275075075E+008,1.269759607369016E-002,
2.593129927527528E+008,1.665483574780672E-002,
2.642978579979980E+008,2.283041516747325E-002,
2.692827232432432E+008,3.172314700389016E-002,
2.742675884884885E+008,4.707500242374684E-002,
2.792524537337337E+008,7.777507656482648E-002,
2.842373189789790E+008,1.473573088331593E-001,
2.892221842242242E+008,1.634573693963833E-001,
2.942070494694695E+008,9.722435737322026E-002,
2.991919147147147E+008,6.505882089859658E-002,
3.041767799599600E+008,4.894091571077753E-002,
3.091616452052052E+008,3.986886493671563E-002,
3.141465104504505E+008,3.302985977500399E-002,
3.191313756956957E+008,2.783490989472334E-002,
3.241162409409409E+008,2.350796320657514E-002,
3.291011061861862E+008,2.026758625600429E-002,
3.340859714314314E+008,1.735070234163530E-002,
3.390708366766767E+008,1.418827684704186E-002,
3.440557019219219E+008,1.196542531152614E-002,
3.490405671671672E+008,9.502955344729332E-003,
3.540254324124124E+008,8.045593610485119E-003,
3.590102976576577E+008,6.849418569051725E-003,
3.639951629029029E+008,5.446907364262335E-003,
3.689800281481482E+008,4.213618617412369E-003,
3.739648933933934E+008,3.670787541172689E-003,
3.789497586386386E+008,4.547198186839323E-003,
3.839346238838839E+008,6.133032177337019E-003,
3.889194891291291E+008,8.105548410998704E-003,
3.939043543743744E+008,1.026524108022053E-002,
3.988892196196196E+008,1.204742336817666E-002,
4.038740848648649E+008,1.406585201346939E-002,
4.088589501101101E+008,1.615862641167634E-002,
4.138438153553554E+008,1.793234086487461E-002,
4.188286806006006E+008,1.867307004428750E-002,
4.238135458458459E+008,1.843890614503038E-002,
4.287984110910911E+008,1.795394453391675E-002,
4.337832763363363E+008,1.725896980284274E-002,
4.387681415815816E+008,1.660326895447416E-002,
4.437530068268268E+008,1.617465539206501E-002,
4.487378720720721E+008,1.647398269885197E-002,
4.537227373173173E+008,1.650826251182044E-002,
4.587076025625626E+008,1.694895619768543E-002,
4.636924678078078E+008,1.659898756081964E-002,
4.686773330530531E+008,1.710222288227134E-002,
4.736621982982983E+008,1.793983230814469E-002,
4.786470635435436E+008,1.910261420820051E-002,
4.836319287887888E+008,2.084268414046273E-002,
4.886167940340340E+008,2.228241844224553E-002,
4.936016592792793E+008,2.396234981045898E-002,
4.985865245245245E+008,2.498370040710660E-002,
5.035713897697698E+008,2.663045592986942E-002,
5.085562550150150E+008,2.791316541164603E-002,
5.135411202602603E+008,2.800465607073119E-002,
5.185259855055055E+008,2.874222382222252E-002,
5.235108507507508E+008,2.939776937017356E-002,
5.284957159959960E+008,2.981449690419503E-002,
5.334805812412412E+008,3.131583821680602E-002,
5.384654464864864E+008,3.260197377581403E-002,
5.434503117317318E+008,3.418677368151183E-002,
5.484351769769770E+008,3.582645690248635E-002,
5.534200422222222E+008,3.788285173890914E-002,
5.584049074674674E+008,4.000661476821531E-002,
5.633897727127128E+008,4.248714033699565E-002,
5.683746379579580E+008,4.510799039209675E-002,
5.733595032032032E+008,4.880179349965224E-002,
5.783443684484484E+008,5.211787634307771E-002,
5.833292336936938E+008,5.497192866435467E-002,
5.883140989389390E+008,5.711995542998169E-002,
5.932989641841842E+008,5.903160187394502E-002,
5.982838294294294E+008,6.101264727688210E-002,
6.032686946746746E+008,6.276129566891381E-002,
6.082535599199200E+008,6.453405312549881E-002,
6.132384251651652E+008,6.625688003429107E-002,
6.182232904104104E+008,6.774924974047435E-002,
6.232081556556556E+008,6.934873428088073E-002,
6.281930209009010E+008,7.140196391047907E-002,
6.331778861461462E+008,7.283249717626257E-002,
6.381627513913914E+008,7.426213923998980E-002,
6.431476166366366E+008,7.735772524659293E-002,
6.481324818818818E+008,8.028928944761142E-002,
6.531173471271272E+008,8.170859949987255E-002,
6.581022123723724E+008,8.324057581253520E-002,
6.630870776176176E+008,8.495918522747487E-002,
6.680719428628628E+008,8.697687043689271E-002,
6.730568081081082E+008,8.780751194774421E-002,
6.780416733533534E+008,8.762894277630265E-002,
6.830265385985986E+008,8.736399303820885E-002,
6.880114038438438E+008,8.685592727362479E-002,
6.929962690890890E+008,8.871428579522026E-002,
6.979811343343344E+008,9.033089996070090E-002,
7.029659995795796E+008,9.301564328863478E-002,
7.079508648248248E+008,9.574643621226467E-002,
7.129357300700700E+008,9.848279882742102E-002,
