% Version 1.00
%
% Ref Impedances: Z01: 50, Z02: 50
% 
%freq[Hz];Trc1_S21[U];
1.000000000000000E+005,4.789549998814530E-006,
5.084865245245245E+006,4.445926010557258E-004,
1.006973049049049E+007,9.157816323448893E-004,
1.505459573573574E+007,1.770032948238920E-003,
2.003946098098098E+007,2.392865832441691E-003,
2.502432622622623E+007,3.401418904876846E-003,
3.000919147147147E+007,4.775782103665594E-003,
3.499405671671671E+007,8.442776191932273E-003,
3.997892196196196E+007,1.667542921242522E-002,
4.496378720720721E+007,7.569752946501450E-002,
4.994865245245245E+007,4.246587169618566E-002,
5.493351769769770E+007,2.359706420576332E-002,
5.991838294294295E+007,1.880096090945396E-002,
6.490324818818819E+007,1.374838170970129E-002,
6.988811343343343E+007,1.148896667628131E-002,
7.487297867867868E+007,9.776279170670104E-003,
7.985784392392393E+007,8.826951064765731E-003,
8.484270916916917E+007,9.568746364090592E-003,
8.982757441441442E+007,1.008515435032050E-002,
9.481243965965965E+007,1.086557610952729E-002,
9.979730490490490E+007,1.206599986689522E-002,
1.047821701501502E+008,1.353602050294167E-002,
1.097670353953954E+008,1.600434993344779E-002,
1.147519006406407E+008,1.847370921517328E-002,
1.197367658858859E+008,2.112324739770746E-002,
1.247216311311311E+008,2.494393739303321E-002,
1.297064963763764E+008,2.999564554175863E-002,
1.346913616216216E+008,3.800097969084865E-002,
1.396762268668669E+008,5.138187138417317E-002,
1.446610921121121E+008,7.544305953566263E-002,
1.496459573573574E+008,1.313853830236697E-001,
1.546308226026026E+008,2.345234574918135E-001,
1.596156878478479E+008,1.665055920423284E-001,
1.646005530930931E+008,1.115769264762802E-001,
1.695854183383384E+008,9.039776673246758E-002,
1.745702835835836E+008,6.358991013577120E-002,
1.795551488288288E+008,3.084182725004369E-002,
1.845400140740741E+008,1.739502925780087E-002,
1.895248793193193E+008,1.267711413426319E-002,
1.945097445645646E+008,9.967688856342236E-003,
1.994946098098098E+008,8.576709888500662E-003,
2.044794750550551E+008,6.940608948611242E-003,
2.094643403003003E+008,5.662724772260962E-003,
2.144492055455456E+008,5.341696992627138E-003,
2.194340707907908E+008,5.854168474825077E-003,
2.244189360360360E+008,7.214757094840382E-003,
2.294038012812813E+008,9.525326166496954E-003,
2.343886665265265E+008,1.368169793876117E-002,
2.393735317717718E+008,1.864997403373179E-002,
2.443583970170170E+008,2.528695199702884E-002,
2.493432622622623E+008,3.536491336438638E-002,
2.543281275075075E+008,5.121482737372751E-002,
2.593129927527528E+008,7.977799188998110E-002,
